Date,CustomerID,ProductID,Quantity,UnitPrice,Cost,Region,Category,Revenue,Profit,Year,Month,YearMonth
2023-09-21,1023,6,5,350.5371000078562,1456.4683365537142,North,Clothing,1752.6855000392811,296.21716348556697,2023,9,2023-09
2024-01-04,1071,42,7,400.34886148334397,401.84229219368206,West,Food,2802.4420303834077,2400.5997381897255,2024,1,2024-01
2023-08-24,1008,29,8,399.26273166118494,1315.133124625772,West,Electronics,3194.1018532894795,1878.9687286637075,2023,8,2023-08
2023-03-24,1046,15,9,290.78318740064657,1310.1561344192414,South,Electronics,2617.048686605819,1306.8925521865776,2023,3,2023-03
2023-02-11,1032,29,6,408.87003997085776,708.1579926903355,North,Furniture,2453.2202398251466,1745.062247134811,2023,2,2023-02
2023-04-11,1061,4,9,318.11338957548634,1838.6475978387612,South,Electronics,2863.020506179377,1024.372908340616,2023,4,2023-04
2023-01-06,1096,18,8,191.54574392151093,523.0804057908017,West,Furniture,1532.3659513720875,1009.2855455812858,2023,1,2023-01
2023-06-29,1018,49,9,302.4995489457803,2011.4896760648835,North,Electronics,2722.4959405120226,711.0062644471391,2023,6,2023-06
2023-10-09,1066,44,4,290.0788637605311,1179.0394937091703,West,Clothing,1160.3154550421243,-18.72403866704599,2023,10,2023-10
2023-11-16,1073,39,9,420.5538741916943,2225.0776761587713,South,Furniture,3784.984867725249,1559.9071915664776,2023,11,2023-11
2023-08-14,1039,16,7,491.7772478217466,1835.4316629990408,South,Food,3442.440734752226,1607.0090717531853,2023,8,2023-08
2023-11-11,1046,11,5,234.96915443941873,635.5096032916534,South,Electronics,1174.8457721970935,539.3361689054401,2023,11,2023-11
2023-12-31,1064,14,5,393.52580529861183,588.5969187496453,South,Clothing,1967.6290264930592,1379.032107743414,2023,12,2023-12
2023-08-17,1028,3,1,94.8933518171601,169.60305576633596,South,Clothing,94.8933518171601,-74.70970394917586,2023,8,2023-08
2024-01-12,1049,42,2,399.57411625172983,84.69237197162725,East,Furniture,799.1482325034597,714.4558605318324,2024,1,2024-01
2023-10-16,1097,38,3,217.13761039695444,855.7400889097914,South,Furniture,651.4128311908634,-204.32725771892808,2023,10,2023-10
2023-05-30,1012,45,8,67.725573300359,550.5759737149751,South,Furniture,541.804586402872,-8.771387312103116,2023,5,2023-05
2023-10-04,1000,42,6,213.46078035297975,1642.8811234523096,West,Food,1280.7646821178785,-362.1164413344311,2023,10,2023-10
2023-07-17,1033,18,5,324.78923791474017,262.8359997004802,South,Food,1623.9461895737008,1361.1101898732206,2023,7,2023-07
2023-03-11,1092,20,1,103.66257545665995,252.10873047321124,North,Food,103.66257545665995,-148.4461550165513,2023,3,2023-03
2023-04-22,1047,48,9,465.81552159361456,639.2689378840628,South,Electronics,4192.339694342531,3553.0707564584686,2023,4,2023-04
2023-01-04,1076,25,3,84.95258597277736,120.88660741409288,East,Food,254.85775791833208,133.9711505042392,2023,1,2023-01
2023-12-16,1047,38,3,468.5030239249248,672.786454710121,South,Furniture,1405.5090717747744,732.7226170646534,2023,12,2023-12
2023-11-27,1048,13,2,368.21188307105894,211.3432620941913,West,Clothing,736.4237661421179,525.0805040479265,2023,11,2023-11
2023-11-14,1063,4,4,198.37047893639163,891.6558450070975,North,Clothing,793.4819157455665,-98.17392926153093,2023,11,2023-11
2023-12-16,1060,14,2,225.83765646909194,359.7460352553227,North,Furniture,451.6753129381839,91.9292776828612,2023,12,2023-12
2023-04-05,1028,33,9,383.3642141297349,534.4019582590594,South,Food,3450.277927167614,2915.8759689085546,2023,4,2023-04
2023-06-01,1038,28,7,320.6619953965433,1971.7258385391995,South,Food,2244.6339677758033,272.9081292366038,2023,6,2023-06
2023-11-07,1087,37,8,352.2393146547253,1216.9986174891117,South,Furniture,2817.9145172378026,1600.915899748691,2023,11,2023-11
2023-05-17,1025,8,3,225.124077431066,684.9022950169373,South,Clothing,675.3722322931981,-9.530062723739206,2023,5,2023-05
2023-09-04,1016,44,6,269.5160668134195,991.6533266653128,West,Electronics,1617.0964008805172,625.4430742152044,2023,9,2023-09
2024-01-22,1070,34,6,495.440367817052,1159.0655894371516,West,Clothing,2972.642206902312,1813.5766174651603,2024,1,2024-01
2023-08-31,1012,44,1,146.26529172487295,111.74886993630696,North,Food,146.26529172487295,34.51642178856599,2023,8,2023-08
2023-01-31,1068,5,6,238.03528393495912,504.5836924855895,South,Clothing,1428.2117036097547,923.6280111241653,2023,1,2023-01
2023-02-09,1025,5,3,181.32043440828528,529.4818647605349,West,Food,543.9613032248558,14.479438464320879,2023,2,2023-02
2023-08-17,1048,31,3,394.30017969793244,446.5773681065116,West,Clothing,1182.9005390937973,736.3231709872857,2023,8,2023-08
2023-02-05,1066,45,3,393.80568154957433,405.9917028814858,North,Furniture,1181.417044648723,775.4253417672372,2023,2,2023-02
2023-08-11,1006,9,8,181.60045744882814,1692.7451414043858,North,Food,1452.803659590625,-239.94148181376067,2023,8,2023-08
2023-01-06,1057,42,5,86.6256424848423,1082.1839532150334,East,Electronics,433.1282124242115,-649.0557407908219,2023,1,2023-01
2023-11-18,1048,32,4,55.14470450249182,169.59366057856408,West,Electronics,220.57881800996728,50.985157431403195,2023,11,2023-11
2023-08-08,1052,33,9,242.35273995911848,1093.1491210121233,North,Furniture,2181.1746596320663,1088.025538619943,2023,8,2023-08
2023-03-16,1064,3,9,234.6519174510969,1270.587857050097,West,Clothing,2111.867257059872,841.2794000097749,2023,3,2023-03
2023-01-04,1061,30,1,494.7754453879383,56.160883514325384,West,Furniture,494.7754453879383,438.6145618736129,2023,1,2023-01
2023-12-01,1016,12,2,261.41093406395584,187.3864680170757,South,Furniture,522.8218681279117,335.435400110836,2023,12,2023-12
2023-05-14,1042,29,8,165.38826630893928,351.54628200115434,South,Electronics,1323.1061304715142,971.5598484703598,2023,5,2023-05
2023-04-28,1024,3,5,451.05324846416033,1494.926833132978,South,Electronics,2255.2662423208017,760.3394091878238,2023,4,2023-04
2024-01-04,1002,26,7,270.9805773441103,1602.0931136130062,South,Food,1896.8640414087722,294.77092779576606,2024,1,2024-01
2023-04-04,1078,30,1,319.62903584476004,53.611542255743494,West,Food,319.62903584476004,266.01749358901657,2023,4,2023-04
2023-03-03,1028,9,5,93.0509196926957,177.33666271662435,East,Food,465.2545984634785,287.91793574685414,2023,3,2023-03
2023-07-13,1031,26,3,222.31238329839832,672.623118123347,East,Furniture,666.9371498951949,-5.685968228152092,2023,7,2023-07
2023-12-01,1025,2,2,474.900653513204,297.16376946864017,East,Furniture,949.801307026408,652.6375375577679,2023,12,2023-12
2023-07-22,1015,3,2,315.2774228789414,484.87022289487106,West,Food,630.5548457578828,145.68462286301178,2023,7,2023-07
2024-01-27,1024,46,9,205.02583481410775,2514.0467718986724,East,Electronics,1845.2325133269699,-668.8142585717026,2024,1,2024-01
2023-01-26,1053,4,4,331.5502312842169,767.2444201376823,West,Electronics,1326.2009251368677,558.9565049991854,2023,1,2023-01
2023-06-22,1027,25,4,459.6849903101523,322.0770967506333,North,Clothing,1838.739961240609,1516.6628644899758,2023,6,2023-06
2023-10-27,1072,13,7,173.29577021266553,1688.3467281277954,East,Food,1213.0703914886587,-475.2763366391366,2023,10,2023-10
2023-05-13,1055,39,2,277.3025233118035,576.1383413141622,West,Furniture,554.605046623607,-21.53329469055518,2023,5,2023-05
2023-11-22,1064,44,3,481.4107942602899,559.9873425185643,North,Clothing,1444.2323827808696,884.2450402623052,2023,11,2023-11
2023-04-28,1092,35,3,127.57826448430369,642.4179322973941,South,Clothing,382.73479345291105,-259.6831388444831,2023,4,2023-04
2023-11-20,1085,23,6,373.8487665185202,726.7090059594103,North,Clothing,2243.092599111121,1516.383593151711,2023,11,2023-11
2023-10-02,1079,9,3,326.51645369134206,399.0374326748521,North,Food,979.5493610740261,580.511928399174,2023,10,2023-10
2023-07-31,1040,2,5,355.8538090132857,1141.7835721016363,East,Food,1779.2690450664284,637.485472964792,2023,7,2023-07
2023-08-13,1050,41,4,208.04883380040636,1121.9927862793647,South,Food,832.1953352016254,-289.7974510777393,2023,8,2023-08
2023-01-20,1070,44,3,191.2457180676942,599.4805936517253,South,Electronics,573.7371542030826,-25.743439448642675,2023,1,2023-01
2023-04-23,1077,31,8,357.8943517647667,1946.0714823283506,East,Clothing,2863.154814118134,917.0833317897832,2023,4,2023-04
2023-05-20,1028,44,3,146.99447829704542,229.02436410645214,North,Electronics,440.98343489113626,211.95907078468412,2023,5,2023-05
2023-02-16,1082,47,6,238.8446351865523,523.3737262179171,West,Food,1433.0678111193138,909.6940849013966,2023,2,2023-02
2023-01-01,1018,2,7,134.6785907238131,1215.5455581151073,East,Electronics,942.7501350666917,-272.7954230484156,2023,1,2023-01
2023-03-31,1065,32,7,53.737178505498385,543.6874233389686,North,Electronics,376.1602495384887,-167.52717380047994,2023,3,2023-03
2023-05-22,1040,18,2,486.5258120171312,402.89733791929876,West,Furniture,973.0516240342624,570.1542861149637,2023,5,2023-05
2023-11-16,1044,13,3,244.26634039538857,326.23908016970614,East,Food,732.7990211861656,406.5599410164595,2023,11,2023-11
2023-02-07,1014,46,4,486.20732648892135,974.8552281602433,East,Clothing,1944.8293059556854,969.9740777954421,2023,2,2023-02
2023-10-20,1002,5,7,113.14558389552174,1737.328555101109,South,Food,792.0190872686521,-945.3094678324569,2023,10,2023-10
2024-01-17,1010,42,2,314.3150507558687,310.4452261078907,South,Electronics,628.6301015117374,318.1848754038467,2024,1,2024-01
2023-05-19,1052,44,3,140.43831475605782,236.4566143804846,South,Food,421.31494426817346,184.85832988768885,2023,5,2023-05
2023-12-22,1045,10,7,405.5333571334736,1432.4046764448526,West,Food,2838.733499934315,1406.3288234894626,2023,12,2023-12
2023-11-29,1029,43,7,402.66634494243885,2086.367464518178,East,Furniture,2818.664414597072,732.296950078894,2023,11,2023-11
2023-09-16,1056,25,3,100.6732170676903,594.2986273334438,South,Furniture,302.0196512030709,-292.27897613037294,2023,9,2023-09
2023-06-10,1017,34,1,460.4290037943751,39.65916649278212,South,Food,460.4290037943751,420.769837301593,2023,6,2023-06
2024-01-25,1050,37,3,137.58334124145108,104.0081203713369,East,Furniture,412.75002372435324,308.74190335301637,2024,1,2024-01
2023-06-27,1047,30,5,325.83980371521216,582.4886601646133,West,Electronics,1629.1990185760608,1046.7103584114475,2023,6,2023-06
2023-01-10,1065,7,7,493.5351290394668,580.0313949661652,South,Electronics,3454.7459032762677,2874.7145083101022,2023,1,2023-01
2023-09-18,1095,6,4,447.0784406448637,998.0953037147727,North,Electronics,1788.3137625794548,790.218458864682,2023,9,2023-09
2023-05-18,1007,3,1,480.453767852526,258.09753009972013,West,Furniture,480.453767852526,222.3562377528059,2023,5,2023-05
2023-06-21,1021,13,6,204.16944704815376,598.9624095229715,South,Food,1225.0166822889225,626.054272765951,2023,6,2023-06
2024-01-21,1005,3,2,97.50903899875851,235.84817955294204,North,Electronics,195.01807799751703,-40.83010155542502,2024,1,2024-01
2023-01-13,1075,26,3,134.75609298025253,281.36004384924286,South,Clothing,404.26827894075757,122.90823509151471,2023,1,2023-01
2023-06-17,1056,24,4,275.2227027844762,1101.0531511609652,West,Electronics,1100.8908111379048,-0.1623400230603238,2023,6,2023-06
2023-05-10,1035,6,6,406.95335522299496,994.2919220880972,East,Food,2441.7201313379696,1447.4282092498725,2023,5,2023-05
2023-03-25,1078,43,6,117.56913988274385,1242.9420114128723,East,Electronics,705.4148392964631,-537.5271721164091,2023,3,2023-03
2023-11-17,1091,49,7,346.8791895173407,995.2611438622503,West,Clothing,2428.154326621385,1432.8931827591346,2023,11,2023-11
2023-11-15,1056,42,5,195.60992181778033,1001.869161231117,South,Electronics,978.0496090889017,-23.819552142215343,2023,11,2023-11
2023-04-11,1048,12,7,203.54093257646906,939.2666620040811,West,Electronics,1424.7865280352835,485.51986603120235,2023,4,2023-04
2023-11-25,1044,49,2,347.86297857106683,243.42635637378174,North,Food,695.7259571421337,452.2996007683519,2023,11,2023-11
2023-09-30,1081,36,1,260.1497387899491,201.30961975683965,South,Electronics,260.1497387899491,58.84011903310943,2023,9,2023-09
2023-09-22,1065,2,8,415.41498186169724,1516.6940885858169,West,Electronics,3323.319854893578,1806.625766307761,2023,9,2023-09
2023-02-07,1076,11,1,120.16332934827217,109.2525476253464,East,Furniture,120.16332934827217,10.910781722925776,2023,2,2023-02
2023-04-04,1044,39,2,405.4767213951673,140.64816317251564,West,Food,810.9534427903346,670.305279617819,2023,4,2023-04
2023-04-05,1078,34,6,78.90586162583939,777.094244017783,South,Food,473.4351697550363,-303.6590742627467,2023,4,2023-04
2023-11-01,1019,26,1,137.32424611052224,142.10336256831548,West,Food,137.32424611052224,-4.779116457793236,2023,11,2023-11
2023-03-10,1063,18,3,345.2673715264244,599.2343100739299,East,Food,1035.8021145792732,436.56780450534325,2023,3,2023-03
2023-11-14,1092,21,7,434.71654542998203,1938.4593632736724,North,Electronics,3043.0158180098742,1104.5564547362019,2023,11,2023-11
2023-08-24,1092,36,8,163.70583248270708,318.1591626711183,West,Clothing,1309.6466598616566,991.4874971905383,2023,8,2023-08
2023-11-30,1066,40,4,197.23622262301083,383.1538935451925,West,Clothing,788.9448904920433,405.79099694685084,2023,11,2023-11
2024-01-08,1082,46,3,291.704336729033,246.90991324644386,North,Furniture,875.113010187099,628.2030969406551,2024,1,2024-01
2024-01-11,1002,44,1,145.20776292018604,165.61949034732157,West,Electronics,145.20776292018604,-20.41172742713553,2024,1,2024-01
2023-05-17,1053,22,9,415.02031771437754,1314.1729611148783,East,Food,3735.182859429398,2421.00989831452,2023,5,2023-05
2023-03-17,1077,30,6,398.13649025259235,1361.0409505887053,North,Food,2388.818941515554,1027.7779909268486,2023,3,2023-03
2023-02-04,1063,43,6,115.38127038460172,572.7137783226794,East,Clothing,692.2876223076103,119.57384398493082,2023,2,2023-02
2023-01-01,1039,30,9,258.72337931748444,1714.6310287719134,East,Furniture,2328.51041385736,613.8793850854468,2023,1,2023-01
2023-10-23,1058,8,1,398.6724949945796,268.641461171989,East,Electronics,398.6724949945796,130.0310338225906,2023,10,2023-10
2023-11-16,1054,34,6,201.79828899653666,1655.2979386676536,South,Furniture,1210.7897339792198,-444.5082046884338,2023,11,2023-11
2023-03-01,1061,47,5,334.89807022297924,1444.359216378792,North,Electronics,1674.4903511148962,230.13113473610406,2023,3,2023-03
2023-11-16,1003,9,6,72.59590465590773,1432.6830663695814,South,Furniture,435.5754279354464,-997.107638434135,2023,11,2023-11
2023-12-15,1059,20,8,323.9099422381931,2196.9338775192564,South,Furniture,2591.2795379055447,394.3456603862883,2023,12,2023-12
2023-11-24,1074,40,5,118.69384100027315,466.6166771801202,West,Food,593.4692050013657,126.85252782124553,2023,11,2023-11
2023-09-24,1094,25,2,423.7624963015031,166.6937099492576,North,Clothing,847.5249926030062,680.8312826537486,2023,9,2023-09
2023-12-27,1095,19,2,209.9522586112153,63.50356524148429,West,Food,419.9045172224306,356.40095198094633,2023,12,2023-12
2023-08-17,1090,5,5,176.69923822768808,1104.2398825292828,South,Clothing,883.4961911384404,-220.7436913908424,2023,8,2023-08
2023-09-27,1029,11,3,428.40003952016826,849.3484221291329,West,Furniture,1285.2001185605047,435.8516964313718,2023,9,2023-09
2023-11-12,1001,15,3,72.56481038231459,241.41762948375788,East,Electronics,217.69443114694377,-23.723198336814107,2023,11,2023-11
2023-10-13,1061,8,8,228.47395970045514,1615.7981229220584,South,Food,1827.7916776036411,211.99355468158274,2023,10,2023-10
2023-10-18,1048,19,7,216.50159325876413,1620.8089449291597,East,Electronics,1515.511152811349,-105.29779211781079,2023,10,2023-10
2023-08-01,1008,23,1,178.16016841229788,280.4558434899753,North,Food,178.16016841229788,-102.2956750776774,2023,8,2023-08
2023-06-14,1091,27,5,460.2894494006647,1023.2613024232492,West,Food,2301.4472470033234,1278.1859445800742,2023,6,2023-06
2023-01-05,1030,40,9,387.917777082525,2627.813770579468,South,Food,3491.259993742725,863.446223163257,2023,1,2023-01
2023-12-05,1097,32,4,78.76542388637245,492.24699229355156,North,Electronics,315.0616955454898,-177.18529674806177,2023,12,2023-12
2024-01-14,1060,26,1,371.6093522457293,124.48070411828006,East,Food,371.6093522457293,247.12864812744925,2024,1,2024-01
2023-03-19,1078,27,8,287.2846099079573,1412.9070216309865,West,Food,2298.2768792636584,885.3698576326719,2023,3,2023-03
2023-03-03,1047,19,5,455.39055248071065,667.7275395064746,West,Food,2276.952762403553,1609.2252228970785,2023,3,2023-03
2023-05-12,1024,42,2,190.8255278067613,60.76989327526762,South,Electronics,381.6510556135226,320.88116233825497,2023,5,2023-05
2023-03-30,1035,29,1,308.3728998243123,227.57844677348658,West,Food,308.3728998243123,80.79445305082572,2023,3,2023-03
2023-08-25,1007,39,3,275.3398736334437,698.8908035975716,West,Electronics,826.0196209003311,127.12881730275956,2023,8,2023-08
2023-02-11,1072,41,9,270.3024078024226,2085.148289388852,East,Clothing,2432.7216702218034,347.57338083295144,2023,2,2023-02
2023-03-30,1057,33,1,255.24742978274568,123.15557998482598,East,Food,255.24742978274568,132.0918497979197,2023,3,2023-03
2023-10-23,1044,19,4,142.53326398952657,684.0726311760657,East,Furniture,570.1330559581063,-113.93957521795937,2023,10,2023-10
2023-11-24,1061,37,8,390.06946512157674,1017.542799261606,North,Clothing,3120.555720972614,2103.012921711008,2023,11,2023-11
2023-10-22,1038,19,8,253.10121473267992,274.63862406619484,North,Electronics,2024.8097178614394,1750.1710937952446,2023,10,2023-10
2023-04-14,1095,33,8,481.33232375117257,1454.8897131462645,West,Furniture,3850.6585900093805,2395.768876863116,2023,4,2023-04
2023-01-14,1057,47,8,167.36379223674933,507.32303874146385,North,Electronics,1338.9103378939947,831.5872991525308,2023,1,2023-01
2023-10-15,1080,16,4,357.2347278321685,206.44463001875584,South,Electronics,1428.938911328674,1222.4942813099183,2023,10,2023-10
2023-06-28,1098,23,8,473.3226858375988,1871.8779883850602,East,Food,3786.5814867007903,1914.70349831573,2023,6,2023-06
2023-05-05,1082,7,9,348.55624535724166,293.10007187599666,North,Furniture,3137.006208215175,2843.9061363391784,2023,5,2023-05
2023-12-19,1063,26,7,442.07280842782757,2022.5259584204923,West,Electronics,3094.509658994793,1071.9837005743007,2023,12,2023-12
2023-01-23,1043,32,2,422.36643189065273,338.2378966207915,East,Clothing,844.7328637813055,506.49496716051397,2023,1,2023-01
2023-03-04,1028,12,9,212.05297197005171,2658.7299266159407,North,Food,1908.4767477304654,-750.2531788854753,2023,3,2023-03
2023-05-23,1058,8,8,320.0557729727734,365.2747565410502,East,Clothing,2560.4461837821873,2195.1714272411373,2023,5,2023-05
2023-06-02,1070,5,5,120.31760291511002,937.7648909689829,North,Clothing,601.5880145755501,-336.17687639343274,2023,6,2023-06
2023-05-25,1091,42,3,290.9866472130198,372.95489914048807,West,Food,872.9599416390595,500.0050424985714,2023,5,2023-05
2023-08-13,1008,28,7,153.68988731645175,1804.181911419,North,Electronics,1075.829211215162,-728.3527002038379,2023,8,2023-08
2023-11-05,1091,5,2,384.6815667286005,255.0602770265146,North,Clothing,769.363133457201,514.3028564306865,2023,11,2023-11
2023-04-14,1005,49,3,287.6262898514561,300.99493903645276,North,Electronics,862.8788695543683,561.8839305179156,2023,4,2023-04
2023-04-14,1028,26,9,235.05231318424723,2353.8540988527893,East,Electronics,2115.470818658225,-238.38328019456412,2023,4,2023-04
2023-02-08,1057,5,4,170.9586932751399,524.6253389855219,North,Food,683.8347731005596,159.20943411503765,2023,2,2023-02
2023-07-17,1016,22,4,499.4143168285791,138.1799854494064,North,Clothing,1997.6572673143164,1859.47728186491,2023,7,2023-07
2023-05-14,1015,15,3,82.26973439821971,406.13417167986034,North,Clothing,246.80920319465912,-159.32496848520123,2023,5,2023-05
2023-03-08,1086,13,5,69.602306257589,1033.6050631647715,East,Food,348.01153128794505,-685.5935318768265,2023,3,2023-03
2024-01-26,1094,28,3,147.76583022223906,296.0312264331693,West,Electronics,443.2974906667172,147.26626423354787,2024,1,2024-01
2023-06-28,1002,33,9,486.98260638251884,1319.7298495931323,West,Electronics,4382.843457442669,3063.113607849537,2023,6,2023-06
2023-02-11,1020,43,3,490.657175743993,135.93926200860267,West,Food,1471.971527231979,1336.0322652233763,2023,2,2023-02
2023-01-15,1063,23,2,344.7174806474612,377.5701074175369,North,Electronics,689.4349612949223,311.8648538773854,2023,1,2023-01
2023-04-21,1089,33,5,446.04800024288215,1170.9981472115314,East,Electronics,2230.2400012144108,1059.2418540028793,2023,4,2023-04
2023-06-06,1035,43,6,146.28277887835793,849.5663494697985,West,Clothing,877.6966732701476,28.13032380034906,2023,6,2023-06
2023-10-16,1085,18,1,487.4189423794806,143.4628108563942,West,Electronics,487.4189423794806,343.95613152308636,2023,10,2023-10
2023-08-19,1061,30,6,114.2531825628041,323.0176477075646,West,Electronics,685.5190953768246,362.50144766925996,2023,8,2023-08
2023-06-06,1041,26,3,95.50633468174622,253.57210025470587,South,Electronics,286.51900404523866,32.94690379053279,2023,6,2023-06
2023-02-07,1075,16,4,100.4951926612728,287.0493273781457,East,Electronics,401.9807706450912,114.93144326694551,2023,2,2023-02
2023-04-07,1041,13,6,307.9075654726541,960.3341852316914,South,Food,1847.4453928359244,887.111207604233,2023,4,2023-04
2023-10-16,1060,39,8,401.43848032312354,1383.1919684536203,North,Food,3211.5078425849883,1828.315874131368,2023,10,2023-10
2023-09-11,1012,33,9,215.0002300435849,2575.9245190207516,West,Food,1935.0020703922642,-640.9224486284875,2023,9,2023-09
2023-07-15,1010,26,6,490.0531945037569,298.63503692911894,North,Electronics,2940.3191670225415,2641.6841300934225,2023,7,2023-07
2023-03-27,1053,48,7,245.48906215324826,1343.7504692630391,East,Food,1718.423435072738,374.6729658096988,2023,3,2023-03
2023-11-18,1015,1,5,117.70184784794733,860.7730118931258,North,Furniture,588.5092392397366,-272.2637726533892,2023,11,2023-11
2023-01-10,1007,49,9,259.6850366837615,1524.4464279840647,North,Furniture,2337.1653301538536,812.7189021697889,2023,1,2023-01
2023-01-05,1058,38,4,355.5667244400979,1063.0120303734525,West,Furniture,1422.2668977603917,359.25486738693917,2023,1,2023-01
2023-05-03,1056,2,6,424.5016012269704,512.9723225266881,East,Clothing,2547.0096073618224,2034.0372848351344,2023,5,2023-05
2023-11-26,1039,49,5,256.4457304804668,205.04392036085147,North,Electronics,1282.228652402334,1077.1847320414827,2023,11,2023-11
2023-12-19,1058,6,1,317.12307172212536,211.51330706123198,South,Clothing,317.12307172212536,105.60976466089338,2023,12,2023-12
2023-04-28,1001,46,5,170.305120471484,615.9625765835732,West,Food,851.52560235742,235.5630257738468,2023,4,2023-04
2023-10-21,1093,38,5,340.6624368824813,173.7463868869082,South,Electronics,1703.3121844124066,1529.5657975254985,2023,10,2023-10
2023-06-08,1093,42,9,493.68737477765467,880.8388377157055,West,Furniture,4443.186372998892,3562.3475352831865,2023,6,2023-06
2023-10-30,1075,24,1,72.07410766450724,113.5182290385392,North,Electronics,72.07410766450724,-41.444121374031965,2023,10,2023-10
2023-08-16,1009,18,5,448.9388018173255,982.7318086587268,West,Clothing,2244.6940090866274,1261.9622004279006,2023,8,2023-08
2023-12-31,1043,27,7,303.02712624538526,536.1871507531242,North,Food,2121.189883717697,1585.0027329645727,2023,12,2023-12
2023-08-04,1010,41,6,163.44439680303498,849.1480436845047,South,Food,980.6663808182099,131.51833713370513,2023,8,2023-08
2023-07-03,1078,8,6,479.7003695041661,961.6102199568886,North,Clothing,2878.2022170249966,1916.591997068108,2023,7,2023-07
2023-01-15,1079,28,7,267.50943637650454,1077.9586696781319,West,Electronics,1872.5660546355318,794.6073849574,2023,1,2023-01
2023-06-06,1080,10,6,199.26061325302354,1757.7840420001864,West,Clothing,1195.5636795181413,-562.2203624820452,2023,6,2023-06
2023-05-16,1089,17,5,131.67393272187851,211.43072101689972,West,Food,658.3696636093925,446.9389425924928,2023,5,2023-05
2023-09-18,1001,29,5,160.00349461549794,1433.8070517107392,South,Furniture,800.0174730774897,-633.7895786332494,2023,9,2023-09
2023-06-06,1049,6,9,424.7820687161492,1684.1074300055009,East,Food,3823.0386184453428,2138.931188439842,2023,6,2023-06
2023-02-16,1011,14,8,326.4845041927246,1958.7718643348508,South,Food,2611.876033541797,653.1041692069462,2023,2,2023-02
2023-11-20,1089,22,4,460.9605287697422,584.8240274573615,North,Electronics,1843.8421150789688,1259.0180876216073,2023,11,2023-11
2023-11-28,1022,6,4,154.3858034710036,610.1449117575389,North,Furniture,617.5432138840144,7.398302126475528,2023,11,2023-11
2023-06-22,1017,26,5,104.51235823200567,1337.0907736713618,South,Food,522.5617911600283,-814.5289825113335,2023,6,2023-06
2023-05-10,1061,39,3,52.739388939015505,815.7069419964407,South,Furniture,158.21816681704652,-657.4887751793942,2023,5,2023-05
2023-04-05,1095,12,8,278.5379169271972,755.5679838916029,North,Clothing,2228.3033354175777,1472.7353515259747,2023,4,2023-04
2023-04-25,1061,35,7,499.23811867189465,586.5671505249284,North,Electronics,3494.6668307032623,2908.099680178334,2023,4,2023-04
2023-08-31,1037,14,5,362.7343709683875,819.917484724434,North,Furniture,1813.6718548419376,993.7543701175036,2023,8,2023-08
2023-10-19,1066,22,3,188.77756638431572,819.2243919734301,East,Furniture,566.3326991529472,-252.89169282048294,2023,10,2023-10
2023-10-09,1037,23,5,444.5863623617773,585.179376098338,East,Electronics,2222.9318118088863,1637.7524357105483,2023,10,2023-10
2023-10-26,1066,48,3,401.7750196945819,618.1318384246963,South,Clothing,1205.3250590837456,587.1932206590493,2023,10,2023-10
2023-10-10,1093,7,5,56.936824734442666,1106.0047784498115,South,Furniture,284.68412367221333,-821.3206547775982,2023,10,2023-10
2023-03-10,1060,40,1,417.5872162434601,240.24215952142208,East,Electronics,417.5872162434601,177.345056722038,2023,3,2023-03
2023-05-28,1000,25,6,185.2370407573232,1093.5576218319604,West,Food,1111.422244543939,17.864622711978654,2023,5,2023-05
2023-01-11,1093,13,4,117.35305906262049,554.6515925412872,East,Electronics,469.41223625048195,-85.23935629080523,2023,1,2023-01
2023-09-11,1044,21,4,151.84887788168356,1164.3772679028907,South,Food,607.3955115267343,-556.9817563761565,2023,9,2023-09
2023-11-26,1095,41,8,260.86091196881256,1560.4744271341617,East,Furniture,2086.8872957505005,526.4128686163388,2023,11,2023-11
2023-12-26,1027,10,2,241.19056718060497,453.42521428196625,West,Furniture,482.38113436120994,28.955920079243697,2023,12,2023-12
2023-02-07,1020,9,4,179.99928471840204,492.5814733515486,South,Furniture,719.9971388736082,227.41566552205956,2023,2,2023-02
2023-05-14,1012,15,2,127.49824499316472,421.77255774166326,North,Clothing,254.99648998632944,-166.77606775533383,2023,5,2023-05
2023-07-19,1026,2,1,393.00385533897617,99.605368784314,South,Clothing,393.00385533897617,293.39848655466216,2023,7,2023-07
2023-01-23,1099,25,3,495.5494026807127,288.5285031981953,East,Food,1486.648208042138,1198.1197048439428,2023,1,2023-01
2023-10-30,1006,13,8,400.0062111888607,1783.799955908361,East,Electronics,3200.0496895108854,1416.2497336025244,2023,10,2023-10
2023-12-12,1021,34,6,183.17163545219356,1024.6594727459546,West,Food,1099.0298127131614,74.37033996720675,2023,12,2023-12
2023-10-29,1073,34,7,160.16403263546002,1501.3927936983166,East,Electronics,1121.1482284482202,-380.24456525009646,2023,10,2023-10
2023-12-29,1052,35,2,147.9496442296722,205.4967850039695,West,Furniture,295.8992884593444,90.4025034553749,2023,12,2023-12
2024-01-31,1078,38,6,111.51278352006632,1149.9318125119032,South,Electronics,669.076701120398,-480.85511139150526,2024,1,2024-01
2023-08-06,1078,3,8,298.0987473615356,1198.896683358723,East,Clothing,2384.7899788922846,1185.8932955335615,2023,8,2023-08
2023-05-21,1003,42,8,322.4301673790049,1529.4342195863403,South,Electronics,2579.441339032039,1050.007119445699,2023,5,2023-05
